Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,VisionHeight,motor 1 speed,motor 2 speed,motor 3 speed
10.534229,0.0,0.0,0.0,0.0,0.0,0.0,-2.0999999046325684,0.0,0.0,-3.506680081106576E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.111698,0.0,0.0,-2.0899999141693115,3.1975079611806546E-6,-1.7529512342666115E-4,1.7532428341313755E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.160855,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.214087,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.27171,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.314523,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.363883,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.420416,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.465677,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.514906,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.559837,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.598868,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.660009,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.700466,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.775246,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.069999933242798,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.864769,0.0,0.0,-2.069999933242798,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
11.944113,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12.03195,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12.148017,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12.179803,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12.213216,0.0,0.0,-2.0799999237060547,1.0711692316275607E-6,-1.1688914860625134E-4,1.1689405658722386E-4,-2.0799999237060547,0.0,0.0,-2.337786720737717E-4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
