Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,motor 1 speed,motor 2 speed,motor 3 speed
313.282117,0.003961289554217205,0.0,5.820000171661378,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.292026,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.299484,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.309512,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428955078125,0.0
313.326118,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428955078125,0.0
313.345943,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.820000171661377,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.364172,0.003961289554217205,0.0,5.820000171661378,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.820000171661377,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.382976,0.003961289554217205,0.0,5.820000171661378,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2085.714599609375,0.0
313.400919,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.41957,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.442242,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.465589,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.484669,0.003961289554217205,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.003961289554217205,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.503163,0.0,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.809999942779541,0.0,0.0,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.522208,0.0,0.0,5.809999942779541,0.24479225844219743,0.15620593339055294,0.2903851639110467,5.809999942779541,0.0,0.0,-0.16545685516021194,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.540363,0.0,0.0,5.809999942779541,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.800000190734863,0.0,0.0,-0.16539841049219348,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.560318,0.0,0.0,5.800000190734863,0.24478930026725174,0.15617686117003338,0.2903670323749833,5.800000190734863,0.0,0.0,-0.16539841049219348,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428955078125,0.0
313.579488,0.0,0.0,5.800000190734863,0.24479225336821853,0.15620593390639628,0.29038515991121094,5.800000190734863,0.0,0.0,-0.16539841049219348,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428955078125,0.0
313.598834,0.0,0.0,5.800000190734863,0.24479225336821853,0.15620593390639628,0.29038515991121094,5.800000190734863,0.0,0.0,-0.16539841049219348,0.32559524553074554,0.0,0.0,0.0,-0.0,2085.71435546875,0.0
313.61864,0.0,0.0,5.800000190734863,0.24479225336821853,0.15620593390639628,0.29038515991121094,5.800000190734863,0.0,0.0,-0.16533996582417504,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428955078125,0.0
313.638644,0.0020770430450360693,0.0,5.800000190734863,0.24479520646918532,0.15623500664275916,0.29040328925643055,5.800000190734863,0.0,0.0020770430450360693,-0.16533996582417504,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428955078125,0.0
313.657892,0.0,0.0,5.800000190734863,0.24479520646918532,0.15623500664275916,0.29040328925643055,5.800000190734863,0.0,0.0,-0.16533996582417504,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.676686,0.0,0.0,5.800000190734863,0.24479520646918532,0.15623500664275916,0.29040328925643055,5.800000190734863,0.0,0.0,-0.16533996582417504,0.32559524553074554,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.696272,0.0,0.006972099278681912,5.800000190734863,0.24479520646918532,0.15623500664275916,0.29040328925643055,5.800000190734863,0.006972099278681912,0.0,-0.16539841049219348,0.32571213486678247,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.715024,0.0,0.005168823975842093,5.800000190734863,0.2447981595701521,0.15626407937912207,0.29042142041030344,5.800000190734863,0.005168823975842093,0.0,-0.16533996582417504,0.3257705795348009,0.0,0.0,0.0,-0.0,2085.71435546875,0.0
313.7345,0.0,0.005168823975842093,5.800000190734863,0.2448040657720857,0.15632222485184782,0.29045768814265416,5.789999961853027,0.005168823975842093,0.0,-0.16533996582417504,0.3257705795348009,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.753582,0.0,0.005168823975842093,5.789999961853028,0.2448040657720857,0.15632222485184782,0.29045768814265416,5.800000190734863,0.005168823975842093,0.0,-0.16533996582417504,0.3257705795348009,0.0,0.0,0.0,-0.0,2091.428466796875,0.0
313.773606,-0.013046922535830506,0.005168823975842093,5.800000190734863,0.2448011152082668,0.15629315185791998,0.29043955537235966,5.820000171661377,0.005168823975842093,-0.013046922535830506,-0.1658075231683226,0.3257705795348009,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
313.79287,-0.01854885761570463,0.005168823975842093,5.820000171661378,0.2447804079829052,0.1560896463154025,0.2903126346185177,5.829999923706055,0.005168823975842093,-0.01854885761570463,-0.16604130184039637,0.3257705795348009,0.0,0.0,0.0,-0.0,2091.4287109375,0.0
