Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,VisionHeight,motor 1 speed,motor 2 speed,motor 3 speed
1073.798096,0.0,0.0,-59.330001831054695,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.330001831054695,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.80495,0.0,0.0,-59.330001831054695,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.349998474121094,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.824352,0.0,0.0,-59.349998474121094,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.369998931884766,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.844622,0.0,0.0,-59.369998931884766,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.38999938964844,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.864453,0.0,0.0,-59.38999938964844,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.439998626708984,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.884256,0.0,0.0,-59.439998626708984,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.45000076293945,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.904819,0.0,0.0,-59.45000076293945,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.45000076293945,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.924444,0.0,0.0,-59.45000076293945,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.41999816894531,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.9444,0.0,0.0,-59.41999816894531,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.38999938964844,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1073.964526,0.0,0.0,-59.38999938964844,-0.9373807354099324,6.019418596451162,6.091968719750598,-59.299999237060554,0.0,0.0,7.9062778001989225,6.91131577185295,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
