Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,motor 1 speed,motor 2 speed,motor 3 speed
5.4913,0.0,0.0,0.0,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.703761,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.735177,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.755257,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.775471,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.793912,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.81423,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,426.0,283.0,1.0,-0.0,-0.0,0.0
5.833159,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,426.0,283.0,1.0,-0.0,-0.0,0.0
5.848844,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,426.0,283.0,1.0,-0.0,-0.0,0.0
5.86711,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,426.0,283.0,1.0,-0.0,-0.0,0.0
5.883911,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.1899995803833,0.0,0.0,0.0,0.0,426.0,283.0,1.0,-0.0,-0.0,0.0
5.90215,0.0,0.0,-9.189999580383299,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,426.0,283.0,1.0,-0.0,-0.0,0.0
5.927338,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.941149,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.953922,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.966378,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.979662,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
5.993808,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.015171,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.02798,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.042215,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.062341,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.074223,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.100416,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
6.113312,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,-9.180000305175781,0.0,0.0,0.0,0.0,425.0,283.0,1.0,-0.0,-0.0,0.0
