Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,motor 1 speed,motor 2 speed,motor 3 speed
912.278311,0.0,-0.0062431046409292265,-111.33999633789067,0.36341879941838634,0.23981494941880593,0.43541294621938587,-1191.3399963378906,-0.0062431046409292265,0.0,7.604644868555739,10.554230374110515,0.0,0.0,0.0,-0.0,-0.0,0.0
912.288349,0.0,-0.005777555487356347,-111.33999633789067,0.3635276745207438,0.23985748562650985,0.43552724777392654,-1191.3399963378906,-0.005777555487356347,0.0,7.60458642388772,10.554171929442498,0.0,0.0,0.0,-0.0,-0.0,0.0
912.294569,0.0,-0.005777555487356347,-111.33999633789067,0.36358211207192215,0.23987875373036163,0.43558439906625585,-1191.3399963378906,-0.005777555487356347,0.0,7.60458642388772,10.554171929442498,0.0,0.0,0.0,-0.0,-0.0,0.0
912.314108,0.0,-0.0046086012481375005,-111.33999633789067,0.36358211207192215,0.23987875373036163,0.43558439906625585,-1191.3399963378906,-0.0046086012481375005,0.0,7.60458642388772,10.55411348477448,0.0,0.0,0.0,-0.0,-0.0,0.0
912.334233,0.0,-0.0035855047130954444,-111.33999633789067,0.36360933084751174,0.2398893877822877,0.43561297484112665,-1191.349998474121,-0.0035855047130954444,0.0,7.60458642388772,10.55405504010646,0.0,0.0,0.0,-0.0,-0.0,0.0
912.354477,0.0,-0.0030310440951322767,-111.34999847412101,0.36363654869476875,0.2399000242099534,0.435641551235163,-1191.349998474121,-0.0030310440951322767,0.0,7.60458642388772,10.553996595438443,0.0,0.0,0.0,-0.0,-0.0,0.0
912.374153,0.0,-0.0030310440951322767,-111.34999847412101,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.349998474121,-0.0030310440951322767,0.0,7.604644868555739,10.553996595438443,0.0,0.0,0.0,-0.0,-0.0,0.0
912.401471,0.0,-0.0025109870762996373,-111.34999847412101,0.3636365486947679,0.23990002420995307,0.4356415512351621,-1191.349998474121,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.420743,0.0,-0.0025109870762996373,-111.34999847412101,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.349998474121,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.434466,0.0,-0.0025109870762996373,-111.34999847412101,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.349998474121,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.454294,0.0,-0.0025109870762996373,-111.34999847412101,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.349998474121,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.474443,0.0,-0.0025109870762996373,-111.34999847412101,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.370002746582,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.494117,0.0,-0.0025109870762996373,-111.3700027465821,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.370002746582,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.51423,0.0,-0.0025109870762996373,-111.3700027465821,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.379997253418,-0.0025109870762996373,0.0,7.604644868555739,10.553938150770424,0.0,0.0,0.0,-0.0,-0.0,0.0
912.534013,0.0,-0.0011493130879460655,-111.37999725341797,0.36366376561355407,0.23991066301330444,0.43567012824809703,-1191.370002746582,-0.0011493130879460655,0.0,7.604644868555739,10.553821261434386,0.0,0.0,0.0,-0.0,-0.0,0.0
912.554357,0.0,-0.0011306234524389779,-111.3700027465821,0.36374540243502496,0.23994261504931616,0.4357558677853031,-1191.370002746582,-0.0011306234524389779,0.0,7.60458642388772,10.553762816766369,0.0,0.0,0.0,-0.0,-0.0,0.0
912.574056,0.0,-0.005186518084002896,-111.3700027465821,0.36377261563771524,0.239953263354545,0.43578444726997834,-1191.370002746582,-0.005186518084002896,0.0,7.60458642388772,10.553645927430331,0.0,0.0,0.0,-0.0,-0.0,0.0
912.594159,0.0,-0.0037720443436967265,-111.3700027465821,0.3638270420430975,0.23997455996500333,0.43584160649509684,-1191.379997253418,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.614108,0.0,-0.0037720443436967265,-111.37999725341797,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.3899993896484,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.634006,0.0,-0.0037720443436967265,-111.38999938964851,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.3899993896484,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.654287,0.0,-0.0037720443436967265,-111.38999938964851,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.3899993896484,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.674058,0.0,-0.0037720443436967265,-111.38999938964851,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.3899993896484,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.694138,0.0,-0.0037720443436967265,-111.38999938964851,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.3899993896484,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.714173,0.0,-0.0037720443436967265,-111.38999938964851,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.379997253418,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.734398,0.0,-0.0037720443436967265,-111.37999725341797,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.379997253418,-0.0037720443436967265,0.0,7.60458642388772,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.754566,0.0,-0.0037720443436967265,-111.37999725341797,0.3638542543169203,0.23998521064367356,0.4358701867668979,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.773953,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.794075,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.814076,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.834148,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.854043,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.874129,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.894118,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
912.914258,0.0,-0.0037720443436967265,-111.37999725341797,0.36382704297210217,0.2399745575916156,0.43584160596381283,-1191.379997253418,-0.0037720443436967265,0.0,7.604644868555739,10.553587482762314,0.0,0.0,0.0,-0.0,-0.0,0.0
