Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,motor 1 speed,motor 2 speed,motor 3 speed
305.902376,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.917843,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.925094,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.933421,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.941035,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.948992,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.96752,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
305.987079,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.007189,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.027236,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.047682,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.067058,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.086818,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.106883,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.126846,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.146809,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.166939,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.186789,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.20689,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.227088,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.247077,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.170000076293945,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.266732,0.0,0.0,12.170000076293947,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.286654,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
306.306772,0.0,0.0,12.180000305175781,-1.4439925226465236E-4,-6.863121655799576E-4,7.013383867133196E-4,12.180000305175781,0.0,0.0,-2.337786720737717E-4,-0.0011688933603688585,0.0,0.0,0.0,-0.0,-0.0,0.0
