Timestamp,LeftVelocity,RightVelocity,PoseRotationDeg,PoseTransY,PoseTransX,PoseTransNorm,Heading,RightWheelSpeed,LeftWheelSpeed,LeftDistanceMeters,RightDistanceMeters,XValue,YValue,Found,motor 1 speed,motor 2 speed,motor 3 speed
905.419744,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.43527,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.442732,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.462594,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.482799,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.502789,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.522675,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.542943,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.562729,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.582618,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.602742,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.625563,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.642659,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.662954,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
905.682645,0.0,0.0,-9.890000343322756,-0.0020179051700965358,0.016165236727391286,0.016290697337072543,-9.890000343322754,0.0,0.0,0.015838505032998034,0.01677361972129312,378.0,297.0,1.0,-0.0,-0.0,0.0
